,id,soft_voitng,my_labeling,diff
6625,TEST_06625,유원지,유원지,True
6626,TEST_06626,일반축제,일반축제,True
6627,TEST_06627,기념탑/기념비/전망대,기념탑/기념비/전망대,True
6628,TEST_06628,펜션,펜션,True
6629,TEST_06629,공연장,문화원,False
6630,TEST_06630,한식,한식,True
6631,TEST_06631,민물낚시,민물낚시,True
6632,TEST_06632,바/까페,바/까페,True
6633,TEST_06633,한식,한식,True
6634,TEST_06634,바/까페,바/까페,True
6635,TEST_06635,한식,한식,True
6636,TEST_06636,농.산.어촌 체험,농.산.어촌 체험,True
6637,TEST_06637,중식,중식,True
6638,TEST_06638,박람회,박람회,True
6639,TEST_06639,자연휴양림,자연휴양림,True
6640,TEST_06640,수목원,수목원,True
6641,TEST_06641,중식,중식,True
6642,TEST_06642,"야영장,오토캠핑장","야영장,오토캠핑장",True
6643,TEST_06643,바/까페,바/까페,True
6644,TEST_06644,홈스테이,홈스테이,True
6645,TEST_06645,"야영장,오토캠핑장","야영장,오토캠핑장",True
6646,TEST_06646,유명건물,유명건물,True
6647,TEST_06647,이색거리,이색거리,True
6648,TEST_06648,한옥스테이,한옥스테이,True
6649,TEST_06649,해수욕장,해수욕장,True
6650,TEST_06650,한옥스테이,한옥스테이,True
6651,TEST_06651,한식,한식,True
6652,TEST_06652,다리/대교,다리/대교,True
6653,TEST_06653,유적지/사적지,유적지/사적지,True
6654,TEST_06654,한식,한식,True
6655,TEST_06655,산,산,True
6656,TEST_06656,일식,일식,True
6657,TEST_06657,한식,한식,True
6658,TEST_06658,일식,일식,True
6659,TEST_06659,전문상가,전문상가,True
6660,TEST_06660,바/까페,바/까페,True
6661,TEST_06661,트래킹,트래킹,True
6662,TEST_06662,"야영장,오토캠핑장","야영장,오토캠핑장",True
6663,TEST_06663,바/까페,바/까페,True
6664,TEST_06664,한식,한식,True
6665,TEST_06665,한식,한식,True
6666,TEST_06666,한식,한식,True
6667,TEST_06667,민박,민박,True
6668,TEST_06668,바/까페,바/까페,True
6669,TEST_06669,한옥스테이,한옥스테이,True
6670,TEST_06670,펜션,펜션,True
6671,TEST_06671,"야영장,오토캠핑장","야영장,오토캠핑장",True
6672,TEST_06672,사찰,사찰,True
6673,TEST_06673,성,성,True
6674,TEST_06674,유명건물,유명건물,True
6675,TEST_06675,펜션,펜션,True
6676,TEST_06676,민물낚시,민물낚시,True
6677,TEST_06677,상설시장,상설시장,True
6678,TEST_06678,"야영장,오토캠핑장","야영장,오토캠핑장",True
6679,TEST_06679,계곡,계곡,True
6680,TEST_06680,펜션,펜션,True
6681,TEST_06681,상설시장,상설시장,True
6682,TEST_06682,한식,한식,True
6683,TEST_06683,"야영장,오토캠핑장","야영장,오토캠핑장",True
6684,TEST_06684,한옥스테이,한옥스테이,True
6685,TEST_06685,도서관,도서관,True
6686,TEST_06686,수목원,수목원,True
6687,TEST_06687,일반축제,일반축제,True
6688,TEST_06688,한식,한식,True
6689,TEST_06689,상설시장,상설시장,True
6690,TEST_06690,산,산,True
6691,TEST_06691,한식,한식,True
6692,TEST_06692,"야영장,오토캠핑장","야영장,오토캠핑장",True
6693,TEST_06693,"야영장,오토캠핑장","야영장,오토캠핑장",True
6694,TEST_06694,일반축제,일반축제,True
6695,TEST_06695,복합 레포츠,복합 레포츠,True
6696,TEST_06696,트래킹,트래킹,True
6697,TEST_06697,바/까페,바/까페,True
6698,TEST_06698,이색거리,이색거리,True
6699,TEST_06699,자동차경주,자동차경주,True
6700,TEST_06700,"야영장,오토캠핑장","야영장,오토캠핑장",True
6701,TEST_06701,한식,한식,True
6702,TEST_06702,공연장,공연장,True
6703,TEST_06703,성,성,True
6704,TEST_06704,한옥스테이,한옥스테이,True
6705,TEST_06705,자연생태관광지,자연생태관광지,True
6706,TEST_06706,민속마을,민속마을,True
6707,TEST_06707,자연생태관광지,자연생태관광지,True
6708,TEST_06708,농.산.어촌 체험,농.산.어촌 체험,True
6709,TEST_06709,이색찜질방,이색찜질방,True
6710,TEST_06710,"야영장,오토캠핑장","야영장,오토캠핑장",True
6711,TEST_06711,유적지/사적지,유적지/사적지,True
6712,TEST_06712,한식,한식,True
6713,TEST_06713,공원,공원,True
6714,TEST_06714,서양식,서양식,True
6715,TEST_06715,한식,한식,True
6716,TEST_06716,중식,중식,True
6717,TEST_06717,한식,한식,True
6718,TEST_06718,해수욕장,해수욕장,True
6719,TEST_06719,한식,한식,True
6720,TEST_06720,한식,한식,True
6721,TEST_06721,전시관,기념관,False
6722,TEST_06722,"야영장,오토캠핑장","야영장,오토캠핑장",True
6723,TEST_06723,한식,한식,True
6724,TEST_06724,박물관,박물관,True
6725,TEST_06725,안보관광,전시관,False
6726,TEST_06726,도서관,도서관,True
6727,TEST_06727,관광단지,관광단지,True
6728,TEST_06728,트래킹,트래킹,True
6729,TEST_06729,한식,한식,True
6730,TEST_06730,농.산.어촌 체험,농.산.어촌 체험,True
6731,TEST_06731,바다낚시,바다낚시,True
6732,TEST_06732,"야영장,오토캠핑장","야영장,오토캠핑장",True
6733,TEST_06733,펜션,펜션,True
6734,TEST_06734,상설시장,상설시장,True
6735,TEST_06735,"야영장,오토캠핑장","야영장,오토캠핑장",True
6736,TEST_06736,백화점,백화점,True
6737,TEST_06737,도서관,도서관,True
6738,TEST_06738,농.산.어촌 체험,농.산.어촌 체험,True
6739,TEST_06739,농.산.어촌 체험,농.산.어촌 체험,True
6740,TEST_06740,썰매장,썰매장,True
6741,TEST_06741,한옥스테이,한옥스테이,True
6742,TEST_06742,상설시장,상설시장,True
6743,TEST_06743,공원,공원,True
6744,TEST_06744,일반축제,일반축제,True
6745,TEST_06745,종교성지,종교성지,True
6746,TEST_06746,동상,동상,True
6747,TEST_06747,한식,한식,True
6748,TEST_06748,바/까페,바/까페,True
6749,TEST_06749,이색거리,이색거리,True
6750,TEST_06750,민속마을,생가,False
6751,TEST_06751,농.산.어촌 체험,농.산.어촌 체험,True
6752,TEST_06752,모텔,모텔,True
6753,TEST_06753,일반축제,일반축제,True
6754,TEST_06754,테마공원,테마공원,True
6755,TEST_06755,트래킹,트래킹,True
6756,TEST_06756,성,성,True
6757,TEST_06757,서양식,서양식,True
6758,TEST_06758,바/까페,바/까페,True
6759,TEST_06759,미술관/화랑,미술관/화랑,True
6760,TEST_06760,한식,한식,True
6761,TEST_06761,수련시설,수련시설,True
6762,TEST_06762,민물낚시,민물낚시,True
6763,TEST_06763,바다낚시,바다낚시,True
6764,TEST_06764,공원,공원,True
6765,TEST_06765,"야영장,오토캠핑장","야영장,오토캠핑장",True
6766,TEST_06766,"야영장,오토캠핑장","야영장,오토캠핑장",True
6767,TEST_06767,박람회,박람회,True
6768,TEST_06768,한식,한식,True
6769,TEST_06769,계곡,계곡,True
6770,TEST_06770,한식,한식,True
6771,TEST_06771,모텔,모텔,True
6772,TEST_06772,기타,기타,True
6773,TEST_06773,모텔,모텔,True
6774,TEST_06774,기타행사,기타행사,True
6775,TEST_06775,바/까페,바/까페,True
6776,TEST_06776,스키(보드) 렌탈샵,스키(보드) 렌탈샵,True
6777,TEST_06777,"야영장,오토캠핑장","야영장,오토캠핑장",True
6778,TEST_06778,사찰,사찰,True
6779,TEST_06779,"야영장,오토캠핑장","야영장,오토캠핑장",True
6780,TEST_06780,한옥스테이,한옥스테이,True
6781,TEST_06781,트래킹,트래킹,True
6782,TEST_06782,"야영장,오토캠핑장","야영장,오토캠핑장",True
6783,TEST_06783,바/까페,바/까페,True
6784,TEST_06784,자연휴양림,자연휴양림,True
6785,TEST_06785,상설시장,상설시장,True
6786,TEST_06786,산,산,True
6787,TEST_06787,전문상가,전문상가,True
6788,TEST_06788,유원지,유원지,True
6789,TEST_06789,"야영장,오토캠핑장","야영장,오토캠핑장",True
6790,TEST_06790,모텔,모텔,True
6791,TEST_06791,수련시설,수련시설,True
6792,TEST_06792,유원지,유원지,True
6793,TEST_06793,유원지,유원지,True
6794,TEST_06794,사찰,사찰,True
6795,TEST_06795,이색거리,이색거리,True
6796,TEST_06796,윈드서핑/제트스키,윈드서핑/제트스키,True
6797,TEST_06797,유적지/사적지,유적지/사적지,True
6798,TEST_06798,트래킹,트래킹,True
6799,TEST_06799,기타,기타,True
6800,TEST_06800,미술관/화랑,미술관/화랑,True
6801,TEST_06801,"야영장,오토캠핑장","야영장,오토캠핑장",True
6802,TEST_06802,한식,한식,True
6803,TEST_06803,요트,요트,True
6804,TEST_06804,"야영장,오토캠핑장","야영장,오토캠핑장",True
6805,TEST_06805,유적지/사적지,유적지/사적지,True
6806,TEST_06806,공연장,공연장,True
6807,TEST_06807,"야영장,오토캠핑장","야영장,오토캠핑장",True
6808,TEST_06808,한식,한식,True
6809,TEST_06809,상설시장,상설시장,True
6810,TEST_06810,종교성지,종교성지,True
6811,TEST_06811,서양식,서양식,True
6812,TEST_06812,자연생태관광지,자연생태관광지,True
6813,TEST_06813,상설시장,상설시장,True
6814,TEST_06814,펜션,펜션,True
6815,TEST_06815,한식,한식,True
6816,TEST_06816,5일장,5일장,True
6817,TEST_06817,공원,공원,True
6818,TEST_06818,펜션,펜션,True
6819,TEST_06819,한식,한식,True
6820,TEST_06820,"공예,공방","공예,공방",True
6821,TEST_06821,한옥스테이,한옥스테이,True
6822,TEST_06822,모텔,모텔,True
6823,TEST_06823,유적지/사적지,유적지/사적지,True
6824,TEST_06824,수목원,수목원,True
6825,TEST_06825,골프,골프,True
6826,TEST_06826,한식,한식,True
6827,TEST_06827,공원,공원,True
6828,TEST_06828,중식,중식,True
6829,TEST_06829,한식,한식,True
6830,TEST_06830,한옥스테이,한옥스테이,True
6831,TEST_06831,자연생태관광지,자연생태관광지,True
6832,TEST_06832,"야영장,오토캠핑장","야영장,오토캠핑장",True
6833,TEST_06833,유적지/사적지,유적지/사적지,True
6834,TEST_06834,박물관,박물관,True
6835,TEST_06835,"야영장,오토캠핑장","야영장,오토캠핑장",True
6836,TEST_06836,유적지/사적지,유적지/사적지,True
6837,TEST_06837,"야영장,오토캠핑장","야영장,오토캠핑장",True
6838,TEST_06838,"야영장,오토캠핑장","야영장,오토캠핑장",True
6839,TEST_06839,폭포,폭포,True
6840,TEST_06840,유적지/사적지,유적지/사적지,True
6841,TEST_06841,수련시설,수련시설,True
6842,TEST_06842,모텔,모텔,True
6843,TEST_06843,한옥스테이,한옥스테이,True
6844,TEST_06844,한식,한식,True
6845,TEST_06845,한옥스테이,한옥스테이,True
6846,TEST_06846,한식,한식,True
6847,TEST_06847,한식,한식,True
6848,TEST_06848,바/까페,바/까페,True
6849,TEST_06849,한식,한식,True
6850,TEST_06850,유적지/사적지,유적지/사적지,True
6851,TEST_06851,중식,중식,True
6852,TEST_06852,이색거리,이색거리,True
6853,TEST_06853,자연생태관광지,자연생태관광지,True
6854,TEST_06854,농.산.어촌 체험,농.산.어촌 체험,True
6855,TEST_06855,한식,한식,True
6856,TEST_06856,한식,한식,True
6857,TEST_06857,한식,한식,True
6858,TEST_06858,박물관,박물관,True
6859,TEST_06859,한옥스테이,한옥스테이,True
6860,TEST_06860,유적지/사적지,유적지/사적지,True
6861,TEST_06861,한식,한식,True
6862,TEST_06862,서비스드레지던스,서비스드레지던스,True
6863,TEST_06863,테마공원,문화원,False
6864,TEST_06864,자연생태관광지,기암괴석,False
6865,TEST_06865,바/까페,바/까페,True
6866,TEST_06866,"야영장,오토캠핑장","야영장,오토캠핑장",True
6867,TEST_06867,한식,한식,True
6868,TEST_06868,한식,한식,True
6869,TEST_06869,서양식,바/까페,False
6870,TEST_06870,사찰,사찰,True
6871,TEST_06871,공원,공원,True
6872,TEST_06872,유적지/사적지,유적지/사적지,True
6873,TEST_06873,미술관/화랑,미술관/화랑,True
6874,TEST_06874,다리/대교,다리/대교,True
6875,TEST_06875,바/까페,바/까페,True
6876,TEST_06876,한식,한식,True
6877,TEST_06877,일반축제,일반축제,True
6878,TEST_06878,바/까페,바/까페,True
6879,TEST_06879,한식,한식,True
6880,TEST_06880,한식,한식,True
6881,TEST_06881,5일장,5일장,True
6882,TEST_06882,"야영장,오토캠핑장","야영장,오토캠핑장",True
6883,TEST_06883,모텔,모텔,True
6884,TEST_06884,유적지/사적지,유적지/사적지,True
6885,TEST_06885,한식,한식,True
6886,TEST_06886,바/까페,바/까페,True
6887,TEST_06887,일반축제,일반축제,True
6888,TEST_06888,한식,한식,True
6889,TEST_06889,유람선/잠수함관광,유람선/잠수함관광,True
6890,TEST_06890,"야영장,오토캠핑장","야영장,오토캠핑장",True
6891,TEST_06891,"야영장,오토캠핑장","야영장,오토캠핑장",True
6892,TEST_06892,한식,한식,True
6893,TEST_06893,"야영장,오토캠핑장","야영장,오토캠핑장",True
6894,TEST_06894,"야영장,오토캠핑장","야영장,오토캠핑장",True
6895,TEST_06895,상설시장,상설시장,True
6896,TEST_06896,공연장,공연장,True
6897,TEST_06897,산,산,True
6898,TEST_06898,한식,한식,True
6899,TEST_06899,사찰,사찰,True
6900,TEST_06900,문화원,문화원,True
6901,TEST_06901,한식,한식,True
6902,TEST_06902,"야영장,오토캠핑장","야영장,오토캠핑장",True
6903,TEST_06903,트래킹,트래킹,True
6904,TEST_06904,기념탑/기념비/전망대,기념탑/기념비/전망대,True
6905,TEST_06905,한식,한식,True
6906,TEST_06906,한식,한식,True
6907,TEST_06907,테마공원,테마공원,True
6908,TEST_06908,유적지/사적지,유적지/사적지,True
6909,TEST_06909,기타,기타,True
6910,TEST_06910,이색거리,이색거리,True
6911,TEST_06911,항구/포구,항구/포구,True
6912,TEST_06912,바/까페,바/까페,True
6913,TEST_06913,희귀동.식물,희귀동.식물,True
6914,TEST_06914,한식,한식,True
6915,TEST_06915,홈스테이,홈스테이,True
6916,TEST_06916,트래킹,트래킹,True
6917,TEST_06917,공원,공원,True
6918,TEST_06918,미술관/화랑,미술관/화랑,True
6919,TEST_06919,한식,한식,True
6920,TEST_06920,자연생태관광지,자연생태관광지,True
6921,TEST_06921,유적지/사적지,유적지/사적지,True
6922,TEST_06922,한식,한식,True
6923,TEST_06923,한식,한식,True
6924,TEST_06924,유적지/사적지,유적지/사적지,True
6925,TEST_06925,펜션,펜션,True
6926,TEST_06926,한식,한식,True
6927,TEST_06927,한식,한식,True
6928,TEST_06928,농.산.어촌 체험,농.산.어촌 체험,True
6929,TEST_06929,일반축제,일반축제,True
6930,TEST_06930,성,성,True
6931,TEST_06931,기타행사,기타행사,True
6932,TEST_06932,박물관,박물관,True
6933,TEST_06933,해수욕장,해수욕장,True
6934,TEST_06934,농.산.어촌 체험,농.산.어촌 체험,True
6935,TEST_06935,바/까페,바/까페,True
6936,TEST_06936,한식,한식,True
6937,TEST_06937,"야영장,오토캠핑장","야영장,오토캠핑장",True
6938,TEST_06938,"야영장,오토캠핑장","야영장,오토캠핑장",True
6939,TEST_06939,5일장,5일장,True
6940,TEST_06940,자동차경주,자동차경주,True
6941,TEST_06941,상설시장,상설시장,True
6942,TEST_06942,한식,한식,True
6943,TEST_06943,펜션,펜션,True
6944,TEST_06944,민물낚시,민물낚시,True
6945,TEST_06945,바/까페,바/까페,True
6946,TEST_06946,민속마을,민속마을,True
6947,TEST_06947,헬스투어,종교성지,False
6948,TEST_06948,게스트하우스,게스트하우스,True
6949,TEST_06949,바/까페,바/까페,True
6950,TEST_06950,민물낚시,민물낚시,True
6951,TEST_06951,한식,한식,True
6952,TEST_06952,한식,한식,True
6953,TEST_06953,중식,중식,True
6954,TEST_06954,"야영장,오토캠핑장","야영장,오토캠핑장",True
6955,TEST_06955,테마공원,테마공원,True
6956,TEST_06956,문화원,문화원,True
6957,TEST_06957,도서관,도서관,True
6958,TEST_06958,다리/대교,다리/대교,True
6959,TEST_06959,산,산,True
6960,TEST_06960,한식,한식,True
6961,TEST_06961,일식,일식,True
6962,TEST_06962,고택,고택,True
6963,TEST_06963,강,강,True
6964,TEST_06964,한식,한식,True
6965,TEST_06965,게스트하우스,게스트하우스,True
6966,TEST_06966,바/까페,바/까페,True
6967,TEST_06967,일반축제,컨벤션,False
6968,TEST_06968,박물관,박물관,True
6969,TEST_06969,한식,한식,True
6970,TEST_06970,바/까페,바/까페,True
6971,TEST_06971,서양식,서양식,True
6972,TEST_06972,항구/포구,항구/포구,True
6973,TEST_06973,"야영장,오토캠핑장","야영장,오토캠핑장",True
6974,TEST_06974,문,문,True
6975,TEST_06975,폭포,폭포,True
6976,TEST_06976,카약/카누,카약/카누,True
6977,TEST_06977,산,산,True
6978,TEST_06978,트래킹,트래킹,True
6979,TEST_06979,계곡,계곡,True
6980,TEST_06980,한식,한식,True
6981,TEST_06981,일반축제,기타행사,False
6982,TEST_06982,산,산,True
6983,TEST_06983,자연생태관광지,자연생태관광지,True
6984,TEST_06984,바다낚시,바다낚시,True
6985,TEST_06985,한식,한식,True
6986,TEST_06986,한식,한식,True
