id,e0,e1,e2,e3,e4,e5,e6,e8,e7,e9,cat3
TEST_05840,97,97,97,97,97,97,97,97,97,97,전시관
TEST_05841,118,118,118,118,118,118,118,118,118,118,한식
TEST_05842,91,118,118,118,118,118,118,118,118,118,한식
TEST_05843,44,44,44,44,44,44,44,44,44,44,박물관
TEST_05844,118,118,118,118,118,118,118,118,118,118,한식
TEST_05845,82,82,82,82,82,82,82,82,82,82,유명건물
TEST_05846,44,44,44,44,44,44,44,44,44,44,박물관
TEST_05847,3,3,3,3,3,3,3,3,3,3,호수
TEST_05848,118,118,118,118,118,118,118,118,118,118,한식
TEST_05849,118,118,118,118,118,118,118,118,118,118,한식
TEST_05850,15,15,97,97,97,97,97,97,97,97,전시관
TEST_05851,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05852,118,118,118,118,118,118,118,118,118,118,한식
TEST_05853,91,91,91,91,91,91,91,91,91,91,일식
TEST_05854,20,18,18,18,90,18,18,18,41,18,기타
TEST_05855,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_05856,119,119,119,119,119,119,119,119,119,119,한옥스테이
TEST_05857,93,86,112,93,93,93,93,93,93,93,자연생태관광지
TEST_05858,53,53,53,53,53,53,14,53,53,53,산
TEST_05859,118,118,118,118,118,118,118,118,118,118,한식
TEST_05860,8,8,8,8,8,8,8,8,8,8,골프
TEST_05861,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05862,93,122,17,17,17,17,17,17,17,17,기암괴석
TEST_05863,41,41,41,41,86,41,41,41,41,41,바/까페
TEST_05864,118,118,118,118,118,118,118,118,118,118,한식
TEST_05865,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05866,118,118,118,118,118,118,118,118,118,118,한식
TEST_05867,15,15,44,15,15,15,60,60,60,60,수련시설
TEST_05868,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05869,73,12,73,12,12,73,12,12,12,12,관광단지
TEST_05870,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05871,85,85,85,85,85,85,85,85,85,85,유적지/사적지
TEST_05872,118,118,118,118,118,118,118,118,118,118,한식
TEST_05873,97,84,11,11,84,84,84,84,84,84,유원지
TEST_05874,20,20,20,20,20,20,20,20,20,20,농.산.어촌 체험
TEST_05875,84,84,84,84,84,86,84,84,84,84,유원지
TEST_05876,118,118,118,118,118,118,118,118,118,118,한식
TEST_05877,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05878,118,118,118,118,118,118,118,118,118,118,한식
TEST_05879,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05880,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05881,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05882,120,120,120,120,120,120,120,120,120,120,항구/포구
TEST_05883,15,15,97,97,97,15,15,15,15,15,기념관
TEST_05884,58,58,58,58,58,58,58,58,58,58,섬
TEST_05885,118,118,118,118,118,118,118,118,118,118,한식
TEST_05886,93,93,93,93,122,93,122,122,122,122,해안절경
TEST_05887,115,115,115,115,115,115,115,115,115,115,펜션
TEST_05888,85,52,85,85,85,85,85,85,85,85,유적지/사적지
TEST_05889,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05890,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05891,118,118,118,118,118,118,118,118,118,118,한식
TEST_05892,53,53,112,53,53,112,112,112,112,112,자연휴양림
TEST_05893,37,37,37,37,37,37,37,37,37,37,미술관/화랑
TEST_05894,20,20,20,20,20,20,20,20,20,20,농.산.어촌 체험
TEST_05895,94,94,94,94,94,94,94,94,94,94,자연휴양림
TEST_05896,118,118,118,118,118,118,118,118,118,118,한식
TEST_05897,52,52,52,52,52,52,52,52,52,52,사찰
TEST_05898,85,6,85,6,6,6,6,6,6,6,고궁
TEST_05899,118,118,118,118,118,118,118,118,118,118,한식
TEST_05900,52,52,52,52,52,52,52,52,52,52,사찰
TEST_05901,118,118,118,118,118,118,118,118,118,118,한식
TEST_05902,11,11,11,11,11,11,11,11,11,11,공원
TEST_05903,0,0,0,0,0,0,0,0,0,0,5일장
TEST_05904,53,53,53,53,53,53,53,53,53,53,산
TEST_05905,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_05906,118,118,118,118,118,118,118,118,118,118,한식
TEST_05907,118,118,91,91,91,91,91,91,91,91,일식
TEST_05908,71,71,71,71,71,71,71,71,71,71,썰매장
TEST_05909,118,118,118,118,118,118,118,118,118,118,한식
TEST_05910,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05911,119,119,31,119,119,119,119,119,119,119,한옥스테이
TEST_05912,94,94,94,94,94,94,94,94,94,94,자연휴양림
TEST_05913,85,85,85,85,85,85,85,85,85,85,유적지/사적지
TEST_05914,53,53,53,53,53,53,5,5,5,53,산
TEST_05915,16,52,52,52,52,52,52,52,52,52,사찰
TEST_05916,118,118,118,118,118,118,118,118,118,118,한식
TEST_05917,100,100,100,100,100,100,100,100,100,100,중식
TEST_05918,69,51,51,51,51,51,51,51,51,51,사격장
TEST_05919,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05920,90,90,90,90,90,90,90,33,33,33,일반축제
TEST_05921,20,20,20,20,20,20,20,20,20,20,농.산.어촌 체험
TEST_05922,118,118,118,118,118,118,118,118,118,118,한식
TEST_05923,97,7,37,37,37,37,37,37,37,37,미술관/화랑
TEST_05924,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05925,0,0,0,0,0,0,0,0,0,0,5일장
TEST_05926,58,58,58,58,58,58,58,58,58,58,섬
TEST_05927,58,58,58,58,58,58,58,58,58,58,섬
TEST_05928,0,0,0,0,0,0,0,0,0,0,5일장
TEST_05929,54,54,54,0,0,0,54,54,54,54,상설시장
TEST_05930,118,118,118,118,118,118,118,118,118,118,한식
TEST_05931,118,118,118,118,118,118,118,118,118,118,한식
TEST_05932,37,37,37,37,37,37,37,37,37,37,미술관/화랑
TEST_05933,86,10,10,86,86,86,88,86,88,86,이색거리
TEST_05934,86,86,86,86,86,86,86,86,86,86,이색거리
TEST_05935,118,118,118,118,118,118,118,118,118,118,한식
TEST_05936,3,82,125,125,125,125,125,125,125,125,호수
TEST_05937,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05938,118,118,118,118,118,118,118,118,118,118,한식
TEST_05939,118,118,118,118,118,118,118,118,118,118,한식
TEST_05940,118,118,118,118,118,118,118,118,118,118,한식
TEST_05941,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_05942,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05943,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05944,54,54,54,54,54,54,54,54,54,54,상설시장
TEST_05945,97,111,111,111,111,111,111,111,111,111,테마공원
TEST_05946,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05947,57,57,57,57,57,57,57,57,57,57,서양식
TEST_05948,118,118,118,118,118,118,118,118,118,118,한식
TEST_05949,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05950,118,118,118,118,118,118,118,118,118,118,한식
TEST_05951,85,11,85,85,85,85,84,84,84,84,유적지/사적지
TEST_05952,100,100,100,100,100,100,100,100,100,100,중식
TEST_05953,18,0,118,0,0,0,0,0,0,0,5일장
TEST_05954,92,63,63,63,63,63,63,63,63,63,수영
TEST_05955,119,119,119,119,119,119,119,119,119,119,한옥스테이
TEST_05956,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05957,69,69,69,69,69,69,69,69,69,69,승마
TEST_05958,12,12,12,12,12,12,12,12,12,12,관광단지
TEST_05959,118,118,118,118,118,118,118,118,118,118,한식
TEST_05960,52,52,52,52,52,52,52,52,52,52,사찰
TEST_05961,16,16,16,16,72,16,72,72,16,16,안보관광
TEST_05962,118,118,118,118,118,118,118,118,118,118,한식
TEST_05963,37,37,37,37,37,37,37,37,37,37,미술관/화랑
TEST_05964,4,4,4,4,4,4,4,4,4,4,게스트하우스
TEST_05965,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05966,8,8,8,8,8,8,8,8,8,8,골프
TEST_05967,119,119,119,119,119,119,119,119,119,119,한옥스테이
TEST_05968,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05969,9,9,9,9,9,9,9,9,9,9,공연장
TEST_05970,118,118,118,118,118,118,118,118,118,118,한식
TEST_05971,84,84,84,84,84,93,93,11,11,11,자연생태관광지
TEST_05972,82,82,82,82,82,82,82,82,82,82,유명건물
TEST_05973,53,53,53,53,53,53,53,53,53,53,산
TEST_05974,21,21,21,21,21,21,21,21,21,21,다리/대교
TEST_05975,118,118,118,118,118,118,118,118,118,118,한식
TEST_05976,44,44,44,44,44,44,44,44,44,44,박물관
TEST_05977,118,118,118,118,118,118,118,118,118,118,한식
TEST_05978,94,94,94,94,94,94,94,94,94,94,자연휴양림
TEST_05979,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05980,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05981,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05982,86,86,86,12,86,86,86,86,86,86,이색거리
TEST_05983,118,118,118,118,118,118,118,118,118,118,한식
TEST_05984,9,9,9,9,9,9,9,9,9,9,공연장
TEST_05985,118,118,118,118,118,118,118,118,118,118,한식
TEST_05986,100,100,100,100,100,100,100,100,100,100,중식
TEST_05987,118,118,118,118,118,118,118,118,118,118,한식
TEST_05988,20,20,20,20,20,20,20,20,20,20,농.산.어촌 체험
TEST_05989,34,34,34,34,34,34,34,34,34,34,문화원
TEST_05990,118,118,118,118,118,118,118,118,118,118,한식
TEST_05991,115,115,115,115,115,115,115,115,115,115,펜션
TEST_05992,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05993,118,118,118,118,118,118,118,118,118,118,한식
TEST_05994,119,119,119,119,119,119,119,119,119,119,한옥스테이
TEST_05995,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_05996,118,118,118,118,118,118,118,118,118,118,한식
TEST_05997,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05998,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_05999,118,118,118,118,118,118,118,118,118,118,한식
TEST_06000,127,127,53,53,53,53,53,53,53,53,희귀동.식물
TEST_06001,118,118,118,118,118,118,118,118,118,118,한식
TEST_06002,115,115,115,115,12,115,115,12,115,12,펜션
TEST_06003,100,100,100,100,100,100,100,100,100,100,중식
TEST_06004,96,96,96,96,96,96,96,96,96,96,전문상가
TEST_06005,52,52,52,52,52,52,52,52,52,52,사찰
TEST_06006,11,11,11,11,11,84,11,11,11,11,공원
TEST_06007,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06008,115,115,115,115,115,115,115,115,115,115,펜션
TEST_06009,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06010,11,11,11,11,11,11,11,11,11,11,공원
TEST_06011,82,82,82,82,82,82,82,82,82,82,유명건물
TEST_06012,118,118,118,118,118,118,118,118,118,118,한식
TEST_06013,77,74,74,74,74,74,74,74,74,74,약수터
TEST_06014,61,61,61,61,61,61,61,61,61,61,수목원
TEST_06015,118,118,118,118,118,118,118,118,118,118,한식
TEST_06016,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06017,86,86,86,126,86,86,86,86,86,86,이색거리
TEST_06018,84,84,11,84,84,84,84,84,84,84,유원지
TEST_06019,58,20,86,20,86,86,86,86,86,86,이색거리
TEST_06020,118,118,118,118,118,118,118,118,118,118,한식
TEST_06021,118,118,118,118,118,118,118,118,118,118,한식
TEST_06022,25,25,25,25,25,25,25,25,25,25,도서관
TEST_06023,57,57,57,57,57,57,57,57,57,57,서양식
TEST_06024,8,8,8,8,8,8,8,8,8,8,골프
TEST_06025,82,11,11,11,11,11,11,11,11,11,공원
TEST_06026,118,57,57,57,57,57,101,101,101,101,서양식
TEST_06027,4,4,4,4,4,4,4,4,4,4,게스트하우스
TEST_06028,118,118,118,118,118,118,118,118,118,118,한식
TEST_06029,52,52,52,52,52,52,52,52,52,52,사찰
TEST_06030,4,4,31,31,4,4,31,31,4,31,게스트하우스
TEST_06031,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06032,11,84,84,84,84,84,84,84,84,84,관광단지
TEST_06033,86,86,86,97,86,97,20,86,86,86,농.산.어촌 체험
TEST_06034,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_06035,118,118,118,118,118,118,118,118,118,118,한식
TEST_06036,118,118,118,118,118,118,118,118,118,118,한식
TEST_06037,20,20,20,39,39,39,20,20,20,20,농.산.어촌 체험
TEST_06038,86,86,86,86,86,86,97,86,86,86,이색거리
TEST_06039,84,93,86,93,93,93,93,93,93,93,자연생태관광지
TEST_06040,20,20,20,115,20,115,115,20,115,20,펜션
TEST_06041,118,118,118,118,118,118,118,118,118,118,한식
TEST_06042,118,118,118,118,118,118,118,118,118,118,한식
TEST_06043,77,77,77,77,77,123,123,123,123,123,온천/욕장/스파
TEST_06044,93,127,127,127,93,93,93,127,127,127,희귀동.식물
TEST_06045,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06046,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06047,20,20,18,20,86,86,18,18,18,18,기타
TEST_06048,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06049,119,126,126,119,119,119,119,119,119,119,한옥스테이
TEST_06050,3,3,125,84,125,84,125,125,125,125,호수
TEST_06051,118,118,118,118,118,118,118,118,118,118,한식
TEST_06052,57,57,57,57,57,57,57,57,57,57,서양식
TEST_06053,115,31,31,31,31,31,31,31,31,31,모텔
TEST_06054,82,110,110,110,110,110,110,110,110,110,터널
TEST_06055,118,118,118,118,118,118,118,118,118,118,한식
TEST_06056,11,84,84,84,84,84,84,84,84,84,유원지
TEST_06057,118,118,118,118,118,118,118,118,118,118,한식
TEST_06058,82,82,82,82,82,82,82,82,82,82,유명건물
TEST_06059,100,100,100,100,100,100,100,100,100,118,중식
TEST_06060,97,97,97,97,97,97,97,97,97,97,전시관
TEST_06061,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06062,96,96,96,96,96,96,96,96,96,96,전문상가
TEST_06063,91,118,91,118,118,118,118,118,118,118,한식
TEST_06064,118,118,118,118,118,118,118,118,118,118,한식
TEST_06065,11,11,11,11,11,11,11,11,11,11,공원
TEST_06066,77,77,77,77,77,77,77,77,77,77,온천/욕장/스파
TEST_06067,82,82,97,82,82,82,82,82,82,82,유명건물
TEST_06068,118,118,118,118,118,118,118,118,118,118,한식
TEST_06069,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_06070,0,0,0,0,0,0,0,0,0,0,5일장
TEST_06071,93,93,93,93,93,93,93,93,93,93,자연생태관광지
TEST_06072,91,91,91,91,91,91,91,91,91,91,일식
TEST_06073,11,11,11,11,11,11,11,11,11,11,공원
TEST_06074,118,118,118,118,118,118,118,118,118,118,한식
TEST_06075,118,118,118,118,118,118,118,118,118,118,한식
TEST_06076,118,118,118,118,118,118,118,118,118,118,한식
TEST_06077,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06078,80,80,64,64,64,64,64,64,64,64,스노쿨링/스킨스쿠버다이빙
TEST_06079,7,55,55,55,85,7,7,7,7,7,고택
TEST_06080,3,3,3,3,3,3,3,3,3,3,강
TEST_06081,77,77,77,77,77,77,77,77,77,77,온천/욕장/스파
TEST_06082,85,7,85,85,85,85,85,85,85,85,유적지/사적지
TEST_06083,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06084,15,15,15,15,15,15,15,15,15,15,기념관
TEST_06085,77,77,77,31,77,77,77,77,77,77,온천/욕장/스파
TEST_06086,118,118,118,118,118,118,118,118,118,118,한식
TEST_06087,20,20,20,20,20,20,20,20,20,20,농.산.어촌 체험
TEST_06088,20,20,39,39,39,39,39,20,20,20,농.산.어촌 체험
TEST_06089,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06090,71,71,71,71,71,71,71,71,71,71,썰매장
TEST_06091,86,86,86,86,86,86,86,86,86,86,이색거리
TEST_06092,15,15,97,97,97,15,97,97,97,97,기념관
TEST_06093,97,97,97,97,97,97,97,97,97,97,전시관
TEST_06094,118,118,118,118,118,118,118,118,118,118,한식
TEST_06095,100,100,100,100,100,100,100,100,100,100,중식
TEST_06096,97,97,97,97,97,97,97,97,97,97,전시관
TEST_06097,118,118,118,118,118,118,118,118,118,118,한식
TEST_06098,86,90,90,90,19,90,90,90,19,90,일반축제
TEST_06099,116,116,116,116,116,116,116,116,116,116,폭포
TEST_06100,8,8,8,8,8,8,8,8,8,8,골프
TEST_06101,112,112,112,112,93,112,93,112,112,93,트래킹
TEST_06102,114,114,114,114,114,114,114,114,114,114,패밀리레스토랑
TEST_06103,97,34,97,97,97,97,97,97,97,97,전시관
TEST_06104,118,118,118,118,118,118,118,118,118,118,한식
TEST_06105,57,57,57,57,57,57,57,57,57,57,서양식
TEST_06106,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06107,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06108,118,118,118,118,118,118,118,118,118,118,한식
TEST_06109,86,86,86,86,86,86,86,86,86,86,이색거리
TEST_06110,51,51,51,51,51,51,51,51,51,51,사격장
TEST_06111,37,37,37,37,37,37,37,37,37,37,미술관/화랑
TEST_06112,85,85,85,85,85,85,85,85,85,85,유적지/사적지
TEST_06113,9,35,35,35,35,35,35,35,35,35,문화전수시설
TEST_06114,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_06115,3,125,125,125,125,125,125,125,125,125,호수
TEST_06116,77,77,77,77,77,77,77,77,77,77,온천/욕장/스파
TEST_06117,118,118,118,118,118,118,118,118,118,118,한식
TEST_06118,118,118,118,118,118,118,118,118,118,118,한식
TEST_06119,119,119,126,119,119,119,119,119,119,119,한옥스테이
TEST_06120,111,86,86,86,86,86,111,111,86,111,테마공원
TEST_06121,121,121,121,121,121,121,121,121,121,121,해수욕장
TEST_06122,118,118,118,118,118,118,118,118,118,118,한식
TEST_06123,118,118,118,118,118,118,118,118,118,118,한식
TEST_06124,118,91,96,91,91,91,118,118,118,118,한식
TEST_06125,118,118,118,118,118,118,118,118,118,118,한식
TEST_06126,115,115,115,107,115,107,107,107,107,107,온천/욕장/스파
TEST_06127,20,20,18,20,18,18,18,18,18,18,기타
TEST_06128,118,118,118,118,118,118,118,118,118,118,한식
TEST_06129,119,119,126,119,119,119,119,119,119,119,한옥스테이
TEST_06130,118,118,118,118,118,118,118,118,118,118,한식
TEST_06131,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06132,118,118,118,118,118,118,118,118,118,118,한식
TEST_06133,52,52,52,52,52,52,52,52,52,52,사찰
TEST_06134,112,112,112,53,112,112,112,112,112,112,트래킹
TEST_06135,121,121,121,121,121,121,121,121,121,121,해수욕장
TEST_06136,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06137,80,80,80,80,80,80,80,80,80,80,윈드서핑/제트스키
TEST_06138,115,115,115,115,115,115,115,115,115,115,펜션
TEST_06139,114,114,114,114,114,114,114,114,114,114,패밀리레스토랑
TEST_06140,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06141,97,97,97,97,97,97,84,97,97,97,테마공원
TEST_06142,11,11,11,11,84,11,84,84,84,84,공원
TEST_06143,119,126,126,119,119,119,119,119,119,119,한옥스테이
TEST_06144,115,115,115,115,115,115,115,115,115,115,펜션
TEST_06145,85,85,85,85,85,85,85,85,85,85,유적지/사적지
TEST_06146,118,118,118,118,118,118,118,118,118,118,한식
TEST_06147,118,118,118,118,118,118,118,118,118,118,한식
TEST_06148,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06149,118,118,118,118,118,118,118,118,118,118,한식
TEST_06150,118,118,118,118,118,118,118,118,118,118,한식
TEST_06151,115,115,115,115,115,115,115,115,115,115,펜션
TEST_06152,84,84,84,84,84,84,84,84,84,84,유원지
TEST_06153,86,86,86,86,86,70,70,19,70,18,이색거리
TEST_06154,121,58,121,122,121,122,39,122,122,122,해안절경
TEST_06155,90,90,90,90,90,90,90,33,90,90,일반축제
TEST_06156,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06157,119,119,119,119,77,119,77,119,119,119,온천/욕장/스파
TEST_06158,54,54,86,86,86,96,86,86,86,86,전문상가
TEST_06159,120,120,120,120,120,120,120,120,120,120,항구/포구
TEST_06160,120,120,120,120,120,120,120,120,120,120,항구/포구
TEST_06161,119,119,119,119,119,119,119,119,119,119,한옥스테이
TEST_06162,118,118,118,118,118,118,118,118,118,118,한식
TEST_06163,118,118,118,118,118,118,118,118,118,118,한식
TEST_06164,57,118,41,57,101,57,101,57,57,57,서양식
TEST_06165,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06166,38,38,38,38,38,38,38,38,38,38,민물낚시
TEST_06167,115,115,115,115,115,115,115,115,115,115,펜션
TEST_06168,53,53,53,53,53,53,53,53,53,53,산
TEST_06169,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06170,118,118,118,118,118,118,118,118,118,118,한식
TEST_06171,118,118,118,118,118,118,118,118,118,118,한식
TEST_06172,90,90,90,90,19,90,90,90,90,90,일반축제
TEST_06173,86,112,86,86,86,86,86,86,86,86,이색거리
TEST_06174,34,34,34,34,34,34,34,34,34,34,문화원
TEST_06175,15,15,15,15,15,15,15,15,15,15,기념관
TEST_06176,41,57,41,41,41,41,41,41,41,41,바/까페
TEST_06177,118,118,91,118,91,91,118,118,118,118,한식
TEST_06178,118,118,118,118,118,118,118,118,118,118,한식
TEST_06179,58,58,58,58,58,58,58,58,58,58,섬
TEST_06180,53,53,53,53,53,53,53,53,53,53,산
TEST_06181,90,90,90,19,19,19,19,19,19,19,기타행사
TEST_06182,94,94,94,94,94,94,94,94,94,94,자연휴양림
TEST_06183,5,5,5,5,5,5,5,5,5,5,계곡
TEST_06184,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_06185,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06186,118,118,118,118,118,118,118,118,118,118,한식
TEST_06187,97,97,97,97,97,97,97,97,97,97,전시관
TEST_06188,15,15,15,15,15,15,15,15,15,15,기념관
TEST_06189,28,28,28,120,120,120,120,120,120,120,항구/포구
TEST_06190,5,5,5,5,5,5,5,5,5,5,계곡
TEST_06191,38,38,38,38,38,38,38,38,38,38,민물낚시
TEST_06192,90,90,90,90,90,90,90,90,90,90,일반축제
TEST_06193,86,20,20,20,86,86,20,86,86,86,이색거리
TEST_06194,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06195,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06196,112,112,112,112,112,112,112,112,112,112,트래킹
TEST_06197,20,20,86,86,86,86,86,86,86,20,농.산.어촌 체험
TEST_06198,52,52,52,52,52,52,52,52,52,52,사찰
TEST_06199,96,96,96,96,96,96,96,96,96,96,전문상가
TEST_06200,111,111,111,97,97,97,97,97,97,97,전시관
TEST_06201,73,73,73,73,73,73,73,73,73,73,"야영장,오토캠핑장"
TEST_06202,118,118,118,118,118,118,118,118,118,118,한식
TEST_06203,41,41,41,41,41,41,41,41,41,41,바/까페
TEST_06204,80,124,124,124,124,124,124,124,124,124,헹글라이딩/패러글라이딩
TEST_06205,99,99,99,99,99,99,99,99,99,99,종교성지
TEST_06206,8,8,8,8,8,8,8,8,8,8,골프
TEST_06207,80,48,48,48,48,48,48,48,48,48,복합 레포츠
TEST_06208,81,81,81,81,81,81,81,81,81,81,유람선/잠수함관광
TEST_06209,85,85,85,85,85,85,85,85,85,85,유적지/사적지
