id,img_path,overview,cat1,cat2,cat3
TRAIN_00883,./image/train/TRAIN_00883.jpg,"'청와대, 국민품으로' 개방 안내<br />[운영시간]<br />2022년 6월 12일(일) ~ 계속 <br />* 매일 09시 ~ 18시 <br />* 매주 화요일 미개방<br />[관람신청 홈페이지]<br /><a href=""https://www.opencheongwadae.kr/"" target=""_blank"" title=""새창: 청와대 관람신청 홈페이지로 이동"" rel=""noopener"">https://www.opencheongwadae.kr/</a><br /><br />청와대와 아름다운 산책길의 조화 한국 정치의 중심인 청와대의 상징은 푸른 청기와다. 청와대에 도착해서 가장 먼저 눈에 띄는 것도 본관의 푸른색 청기와. 북악산(北岳山)을 배경으로 자리잡은 청와대 본관에는 청기와와 곡선의 지붕이 아름답다. 청와대가 한국을 대표하듯 청기와와 지붕의 곡선은 한국의 미를 대표한다.청와대는 중심에 위치한 본관, 영빈관, 춘추관(春秋館), 녹지원(綠地園), 무궁화동산, 칠궁(七宮) 등으로 이루어져 있다. 주목할 것은 각 건물의 모습이 각기 독특하다는 것. 특히 한국을 대표하기 위해 한국 전통양식으로 지어 아름답다. 우선 중심부에 자리잡고 있는 본관은 청기와 지붕으로 아름다운 곳. 청와대를 대표하는 곳으로 푸른 색의 기와와 지붕 곡선이 아름답다. 청와대를 상징하는 청기와는 약 15만장. 한 개씩 구워서 100년 이상 견딜 수 있을 정도로 단단하다. 눈을 오른쪽으로 돌리면 춘추관이 보인다. 춘추관은 토기와로 만든 지붕이 전통적이다.&nbsp;<br /><br />반면 본관 왼쪽에는 영빈관이 보인다. 영빈관은 외국 국빈들을 위한 장소로 18개의 돌기둥이 건물을 받치고 있어 웅장하다. 산책하기에 좋은 곳으로는 녹지원과 무궁화 동산. 녹지원은 역대 대통령들의 기념식수가 있는 곳으로 그 중에서도 약 310년 된 소나무가 유명하다. 무궁화 동산은 무궁화꽃을 비롯해 분수대, 봉황상이 있어 관광객들의 기념촬영 장소로 애용된다. 무궁화가 피는 7-10월까지가 특히 아름답다. 외에도 효자동 사랑방은 볼거리가 많은 곳. 대통령이 외국 귀빈으로부터 받은 세계 각국의 선물들이 전시되어 있다. 무료로 관람할 수 있으며 기념품 코너에서는 청와대 기념품도 판매하고 있다. 여기에 빠질 수 없는 관람 코스가 바로 칠궁. 칠궁은 조선시대 7개의 궁으로 전통가옥과 아담한 뜰이 볼만하다.&nbsp;<br /><br />* 청와대 산책길<br /><br />청와대 관람이 즐거운 것은 주변 산책로가 아름답기 때문이다. 이 산책로는 경복궁 돌담길을 따라 청와대로 이어지고 다시 삼청동 공원으로 이어진다. 특히 경복궁 동문 입구에서부터 청와대까지 이어지는 길은 산책의 특미. 이길은 도로를 사이에 두고 왼쪽에는 경복궁 돌담길이 오른쪽에는 미술관과 고건물이 자리잡고 있다. 경복궁 돌담길은 경복궁 돌담과 오래된 노목이 풍성하게 늘어져 있어 산책하기에 그만이다. 가을이면 낙엽으로 낭만적인 거리가 된다. 반대편 길은 갤러리 현대, 금호미술관을 비롯한 유명 미술관이 이어져 있고 세련된 카페도 있다. 그 중에서 저녁경치를 만끽할 수 있는 곳이 바로 &lsquo;더 레스토랑&rsquo;. 인테리어가 현대적이고 한쪽 면이 모두 유리로 되어 있어 경복궁 돌담길과 저녁 하늘을 감상할 수 있다. 이곳을 지나 청와대에 이르기 전 오른쪽 길로 꺾어지면 삼청동 공원으로 이어진다. 이곳은 유명 레스토랑, 한식집, 미술관이 많다. 삼청공원에 이르기 중간에 있는 삼청동수제비는 삼청동에서도 가장 유명한 맛집. 그곳을 지나 삼청동 길이 끝나는 곳에 삼청공원이 있다. 이곳은 많은 나무와 약수, 산책로로 유명하다.<br>",인문(문화/예술/역사),건축/조형물,유명건물
TRAIN_00884,./image/train/TRAIN_00884.jpg,"영월문화원의 시작은 1956년으로 거슬러 올라간다. 미국공보원의 지원으로 자생적으로 발족하였고, 1964년 12월 24일 사단법인체로 발전하였다. 이후 1994년 10월 17일 지방문화원 설립인가를 받았다. 영월문화원은 그동안 지역문화 창출의 산실로서 각종 전시회 및 강연회ㆍ지역축제는 물론, 지역의 민속놀이와 문화재 사료의 수집 및 정리, 발간작업 등을 통하여 우리 지역에 산재해 있는 문화유산을 후손들에게 물려주는 일에 최선을 다하고 있다.<br><br>영월문화원은 향토문화 연구·교육, 지역사회교육, 전통문화 발굴·전수 등을 주된 사업으로 삼고 있다.또한 향토사료조사연구집을 발간하며, 각종 전시회·강연회·지역축제를 개최하고, 문화교양강좌를 운영하고 있다. 발간한 서적으로는 영월유림요람,김삿갓수상모음집,조선왕조실록의 영월사료,단종연구논총,영월민속사&gt; 등이 있다. 그리고 문화원별관과 문화사랑방 등에서 진행되는 지역주민을 위한 문화학교에는 한문·서예·한시·사물놀이·한국화·가요·요가 등의 강좌가 개설되어 있다.<br>",인문(문화/예술/역사),문화시설,문화원
TRAIN_00885,./image/train/TRAIN_00885.jpg,"느랭이골 자연 리조트는 백두대간에서 갈라져 나와 호남벌을 뻗어 내리는 호남정맥으로 이어지며 내장산, 무등산, 조계산을 힘차게 치달려 기나긴 천리 여정에 위풍당당한 마침표를 찍는 최고 높이가 1,751m나 되는 백운산과 섬진강 700리 물길을 갈무리한 백운산 끝자락 남단 중앙부에 우뚝 솟은 해발 450m에 위치하고 있다.남쪽으로는 광양제철소와 광양항, 망덕포구 그리고 여수 산단까지 조망할 수 있는 전망대와 북동쪽으로는 섬진강 700리와 경상남도 하동시내 그리고 지리산 천왕봉을 조망할 수 있다. 봄에는 매화꽃, 철쭉, 여름에는 녹음, 가을엔 단충, 겨울에는 설경과 함께 사계절 내내 즐길 수 있는 편백나무 숲과 아름답게 조성된 생태정원이 관광객에게 언제나 다양한 만족과 즐거움을 제공한다.<br /><br />느랭이골은 백운산 끝자락에 위치하고 있어 풍부한 일조량과 따스한 기후조건 그리고 차가운 북풍을 막아주는 지리산과 광양만에서 불어오는 바닷바람의 영향을 받아 제주도 한라산 다음으로 식물 분포가 다양하고 보존이 잘 되어 있다. 또한 야간에는 1천4백3십만개가 넘는 LED 전구가 어두운 밤을 화려하게 수놓고 있어 아름다움 자연과 불빛의 조화를 연중무휴로 즐기실 수 있을 뿐만 아니라 선진 캠핑,야영문화를 주도하는 느랭이골은 해발 450m의 편백숲 자연 속에서 각 40동의 글램핑과 야영장 시설이 완비되어있어 남녀노소 편안하고 안락한 캠핑과 야영을 즐길 수 있다.<br>",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00886,./image/train/TRAIN_00886.jpg,"대한민국 유일의 종합섬유박물관이다. 이곳에서 패션의 역사, 섬유의 역사, 소재 등을 자세히 둘러보고 섬유기업실, 유관기관실도 관람한다. 어린이 체험실에는 나라별 옷 입기, 섬유원단 만져보기 같은 프로그램이 있고 때마다 기획전시, 특별전시, 교육 프로그램을 진행한다.

❏ 전시주제 : 대구․경북 지역을 중심으로 한 한국 섬유․패션산업의 역사와 미래를 종합적으로 이해",인문(문화/예술/역사),산업관광지,기타
TRAIN_00887,./image/train/TRAIN_00887.jpg,"현재 대표의 할아버지인 화교 1세대 이복충 대표님, 2세대 이본위 대표님에 이어 75년째 운영 중인 곳이다. 오래된 역사만큼 건물에서도 그 향기를 느낄 수 있으며 특히 초등학교 시절 찾아와 짜장면을 먹던 손님들은 할아버지, 할머니가 되어 자식, 손주들을 데리고 오는 풍경을 만날 수 있다.<br>",음식,음식점,중식
TRAIN_00888,./image/train/TRAIN_00888.jpg,"용인 수지 고기로 낙생저수지 입구에 있는 화덕 생선구이 전문점이다.  25년간 고등어만 전문으로 유통해 온 고등어 전문가 이대규 대표가 운영한다. 온고지신 정신으로 한식이 지닌 고유한 가치를 현대인의 라이프스타일에 부합될 수 있도록 품격있고 건강한 일상식으로 발전시키고 있다. 서양 패스트푸드에 대비해 건강하고 격조 높은 식사가 가능한 패스트푸드를 연구, 제공한다.",음식,음식점,한식
TRAIN_00889,./image/train/TRAIN_00889.jpg,"익산 공룡테마공원은 왕궁 보석테마관광지 내인 익산시 왕궁면 동용리 보석 박물관 옆에 위치하고 있다. 아이들이 마음껏 뛰어놀 수 있는 놀이터와 마이아 사우라, 티아노사우루스, 파키케팔로사우루스, 프레라 노돈, 브라키오사우루스 등 다양한 공룡 조형물들이 전시되어 있어 어린이들을 위한 종합놀이시설로 자리매김하고 있다. 거대한 크기의 브라키오사우루스 공룡 조형물이 특히 인상적이다. 미로 찾기, 시소, 돔 슬라이드 등의 놀이시설과 황토 산책로 등이 마련되어 있어 아이들의 창의력과 호기심을 키워줄 수 있다. 자연 속에서 뛰어놀 수 있는 장점으로 가족 단위 관광객에게 훌륭한 즐길 거리를 제공한다.",인문(문화/예술/역사),휴양관광지,테마공원
TRAIN_00890,./image/train/TRAIN_00890.jpg,"과학 원리를 이해할 수 있는 온라인 과학체험 프로그램을 제공하여 과학과 과학기술에 대한 관심과 흥미 고취로 과학기술인을 육성하기 위한 과학 축제이다. 첨단과학에 대한 안내 및 체험 기회 제공으로 과학기술에 대한 이해를 통해 과학문화 확산 및 저변을 확대하고자 한다. 과학 원리 체험, 과학 특별 강연, 전국 과학 교사 교류회, 메이커 코딩 교육, 뚝딱뚝딱 자동차 만들기, 언택트 사이언스 버스킹(USB), 나도 과학 유튜버, 드론 축구 대회 등 다채로운 이벤트가 준비되어 있으며, 특히 누리집을 통해 학생들이 직접 제작한 다양한 과학 영상들이 업로드될 것이다.",인문(문화/예술/역사),축제,일반축제
TRAIN_00891,./image/train/TRAIN_00891.jpg,(사)한국예술문화단체총연합회 인천광역시연합회가 위탁관리하고 있는 인천수봉문화회관은 160석 규모의 소극장과 80평 규모의 전시실 2곳을 보유하고 있으며 매년 11월과 5월에 예술단체 및 시민들이 저렴하게 사용할 수 있도록 대관신청을 받고 있다.<br>,인문(문화/예술/역사),문화시설,공연장
TRAIN_00892,./image/train/TRAIN_00892.jpg,"조계산 기슭 동쪽에 자리잡은 선암사는 백제 성왕 7년(529년)에 아도화상이 비로암을 짓고, 신라 경문왕1년 도선국사가 선종 9산 중 동리 산문 선풍으로 지금의 선암사를 창건하셨다. 반대편 서쪽 산 중턱에는 유명한 승보사찰 송광사가 자리하고 있다. 선암사 주위로는 수령 수백년 되는 상수리, 동백, 단풍, 밤나무 등이 울창하고 특히 가을 단풍이 유명하다. 또한, 절 앞에 아치형의 승선교가 있는데 (보물), 받침대가 자연 암반으로 되어 있어 견고하며, 중앙부의 용머리가 매우 신비롭다. 대웅전 앞 좌우에 서 있는 삼층석탑도(보물) 관광객의 시선을 끈다.<br /><br />사찰 전통문화가 가장 많이 남아 있는 절의 하나로 보물 7점 외에도 장엄하고 화려한 대웅전,  팔상전, 원통전, 금동향료, 일주문 등 지방 문화재 12점이 있고, 선암사 본찰 왼편으로  난 등산로를 따라 오르면 높이 7m, 넓이 2m에 이르는 거대한 바위에 조각된 마애불을 볼 수 있다. 800년 전통을 지닌 자생 다원, 송광사에서 선암사를 잇는 조계산 등산로, 수정같은 계곡물,  울창한 수목과 가을 단풍이 이곳의 멋을 더해 준다.또한, 선암사 인근에는 지리산과 백운산과 마찬가지로 고로쇠나무가 자생하고 있어 매년 경칩을 전후하여 약수를 맛볼 수 있다.<br /><br />* 선암사 칠전선원 *<br /><br />전남 순천시 송주읍 조계산 동쪽 기슭에 있는 사찰 선암사에 있는 참선 장소. 태고종의 유일한 총림인 태고총림으로서 강원과 선원에서 수많은 스님들이 수행을 하고 있는 종합수도 도량이다. '칠전'이란 선암사에서 가장 윗쪽에 있는 일곱 채의 건물군이다. 선암사 뒤편의 야생차밭에 800년이 넘는 자생 차가 군락지가 있다. 차배지에서 생산한 야생차는 화개 차를 최상품으로 치지만, 순 자연산 야생차는 선암사 차를 최고로 친다. 선암사 야생차의 특징을 '구수하고 깊은 맛'으로 표현하는데, 이는 차나무가 삼나무와 참나무가 우거진 음지에서 자라 찻잎이 연하고 운무와 습한 기후가 깊은 맛을 만들어 낸다. 하지만 선암사 차를 맛보기란 쉽지 않다. 선암사 차밭은 규모가 크지 않아 수확량도 적고 귀한 대접을 받는다. <br>",인문(문화/예술/역사),역사관광지,사찰
TRAIN_00893,./image/train/TRAIN_00893.jpg,"안의는 거창, 함양, 서상등의 교통 중심 지역으로 많은 곳에서 시장일에는 거창, 남원, 장천 등에서 많은 장꾼들이 모여 들어 시장을 형성하고 있으며, 지역 특산물의 판매가 활발히 이루어지고 있고 사과, 딸기, 복수박 등은 유명한 지역 특산품이다.",쇼핑,쇼핑,5일장
TRAIN_00894,./image/train/TRAIN_00894.jpg,"북한강 바로 앞쪽에 자리 잡은 서종 제빵소는 한 곳에서 식사부터 후식까지 편하게 즐길 수 있는 곳으로, 스페셜 커피와 갓 구워낸 다양한 빵을 판매하고 있다. 지하 1층에는 레스토랑이 위치해 있으며, 1층 테라스에는 푸릇한 나무가 가득해 물과 나무가 가득해 휴식하기에 좋다. 2층 테라스에서는 탁 트인 강 풍경을 바라보며 물멍하기에 좋다.<br>",음식,음식점,바/까페
TRAIN_00895,./image/train/TRAIN_00895.jpg,"경상북도 울진군 후포면 삼률리(三栗里)에 있는 후포해수욕장의 백사장 길이는 250m이다. 1992년 해수욕장으로 지정되었으며, 후포면에서 가장 남쪽에 있는 해수욕장으로, 영덕군과 울진군의 경계지점에서 북쪽으로 1.5㎞ 정도 떨어져 있다. 후포항 바로 아래쪽에 있으며, 깨끗하고 고운 모래톱이 특히 인상적인 해수욕장이다. 넓은 백사장과 동해의 쪽빛 물결이 어우러져 빚어내는 환상적인 풍광으로 인해 성수기인 여름철에는 해수욕을 즐기는 사람들로 북새통을 이룬다. 반대로 겨울에는 사람들의 발길이 거의 닿지 않아, 한적하고 쓸쓸한 겨울 바다를 찾는 이들에게 안성맞춤인 곳이다.<br /><br />해수욕 외에 위쪽의 후포항도 볼 만하다. 후포항은 꽁치·오징어·붉은대게 등 동해에서 나는 모든 어족의 집산지이다. 이른 아침에는  고깃배에서 부리는 각종 어패류와 어시장 풍경을 구경할 수 있고, 싼 값에 싱싱한 회를 맛볼 수 있다. 해수욕장 북쪽 야트막한 언덕에는 후포등대가 우뚝 서 있는데, 이곳에서는 끝없이 펼쳐진 동해와 울진 일원의 경치를 한눈에 볼 수 있다. 항구와 등대를  한꺼번에 볼 수 있는 몇 안 되는 해수욕장 가운데서도 풍광이 손꼽히는 해수욕장으로 알려져 있다.<br>",자연,자연관광지,해수욕장
